method_name	method_name_f	error_message	num	pct	example_dataset
Wishbone	Wishbone	"Error running command: 
/bin/bash -c 'cd /scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv;source bin/activate;export MKL_NUM_THREADS=1;export NUMEXPR_NUM_THREADS=1;export OMP_NUM_THREADS=1;python /scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/wrapper.py {tmpfile}'
-- output --
Building lNN graph...
lNN computed in : 0.00 seconds
Determining waypoints if not specified...
Determining shortest path distances and perspectives....
-- error --
Traceback (most recent call last):
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/wrapper.py"", line 18, in <module>
    wb.run_wishbone(start_cell=p[""start_cell_id""], components_list=p[""components_list""], num_waypoints=int(p[""num_waypoints""]), branch=p[""branch""], k=p[""k""])
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/wb.py"", line 1068, in run_wishbone
    s=s, k=k, l=k, num_waypoints=num_waypoints, branch=branch)
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/core.py"", line 50, in wishbone
    traj, dist, iter_l, paths_l2l = _trajectory_landmarks( klnn, data, [s], num_waypoints, partial_order, verbose, metric, flock_waypoints, band_sample, branch)
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/core.py"", line 263, in _trajectory_landmarks
    paths_l2l.append( [paths[li] for li in l] )
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/core.py"", line 263, in <listcomp>
    paths_l2l.append( [paths[li] for li in l] )
KeyError: 237"	1	0.001984126984126984	linear_long_2
Wishbone	Wishbone	"Error running command: 
/bin/bash -c 'cd /scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv;source bin/activate;export MKL_NUM_THREADS=1;export NUMEXPR_NUM_THREADS=1;export OMP_NUM_THREADS=1;python /scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/wrapper.py {tmpfile}'
-- output --
Building lNN graph...
lNN computed in : 0.00 seconds
Determining waypoints if not specified...
Determining shortest path distances and perspectives....
-- error --
Traceback (most recent call last):
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/wrapper.py"", line 18, in <module>
    wb.run_wishbone(start_cell=p[""start_cell_id""], components_list=p[""components_list""], num_waypoints=int(p[""num_waypoints""]), branch=p[""branch""], k=p[""k""])
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/wb.py"", line 1068, in run_wishbone
    s=s, k=k, l=k, num_waypoints=num_waypoints, branch=branch)
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/core.py"", line 50, in wishbone
    traj, dist, iter_l, paths_l2l = _trajectory_landmarks( klnn, data, [s], num_waypoints, partial_order, verbose, metric, flock_waypoints, band_sample, branch)
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/core.py"", line 263, in _trajectory_landmarks
    paths_l2l.append( [paths[li] for li in l] )
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/core.py"", line 263, in <listcomp>
    paths_l2l.append( [paths[li] for li in l] )
KeyError: 26"	1	0.001984126984126984	trifurcating_6
Wishbone	Wishbone	"Error running command: 
/bin/bash -c 'cd /scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv;source bin/activate;export MKL_NUM_THREADS=1;export NUMEXPR_NUM_THREADS=1;export OMP_NUM_THREADS=1;python /scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/wrapper.py {tmpfile}'
-- output --
Building lNN graph...
lNN computed in : 0.00 seconds
Determining waypoints if not specified...
Determining shortest path distances and perspectives....
-- error --
Traceback (most recent call last):
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/wrapper.py"", line 18, in <module>
    wb.run_wishbone(start_cell=p[""start_cell_id""], components_list=p[""components_list""], num_waypoints=int(p[""num_waypoints""]), branch=p[""branch""], k=p[""k""])
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/wb.py"", line 1068, in run_wishbone
    s=s, k=k, l=k, num_waypoints=num_waypoints, branch=branch)
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/core.py"", line 50, in wishbone
    traj, dist, iter_l, paths_l2l = _trajectory_landmarks( klnn, data, [s], num_waypoints, partial_order, verbose, metric, flock_waypoints, band_sample, branch)
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/core.py"", line 263, in _trajectory_landmarks
    paths_l2l.append( [paths[li] for li in l] )
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/core.py"", line 263, in <listcomp>
    paths_l2l.append( [paths[li] for li in l] )
KeyError: 27"	2	0.003968253968253968	real/germline-human-male-weeks_li
Wishbone	Wishbone	"Error running command: 
/bin/bash -c 'cd /scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv;source bin/activate;export MKL_NUM_THREADS=1;export NUMEXPR_NUM_THREADS=1;export OMP_NUM_THREADS=1;python /scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/wrapper.py {tmpfile}'
-- output --
Building lNN graph...
lNN computed in : 0.00 seconds
Determining waypoints if not specified...
Determining shortest path distances and perspectives....
-- error --
Traceback (most recent call last):
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/wrapper.py"", line 18, in <module>
    wb.run_wishbone(start_cell=p[""start_cell_id""], components_list=p[""components_list""], num_waypoints=int(p[""num_waypoints""]), branch=p[""branch""], k=p[""k""])
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/wb.py"", line 1068, in run_wishbone
    s=s, k=k, l=k, num_waypoints=num_waypoints, branch=branch)
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/core.py"", line 50, in wishbone
    traj, dist, iter_l, paths_l2l = _trajectory_landmarks( klnn, data, [s], num_waypoints, partial_order, verbose, metric, flock_waypoints, band_sample, branch)
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/core.py"", line 263, in _trajectory_landmarks
    paths_l2l.append( [paths[li] for li in l] )
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/core.py"", line 263, in <listcomp>
    paths_l2l.append( [paths[li] for li in l] )
KeyError: 337"	1	0.001984126984126984	linear_long_2
Wishbone	Wishbone	"Error running command: 
/bin/bash -c 'cd /scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv;source bin/activate;export MKL_NUM_THREADS=1;export NUMEXPR_NUM_THREADS=1;export OMP_NUM_THREADS=1;python /scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/wrapper.py {tmpfile}'
-- output --
Building lNN graph...
lNN computed in : 0.00 seconds
Determining waypoints if not specified...
Determining shortest path distances and perspectives....
-- error --
Traceback (most recent call last):
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/wrapper.py"", line 18, in <module>
    wb.run_wishbone(start_cell=p[""start_cell_id""], components_list=p[""components_list""], num_waypoints=int(p[""num_waypoints""]), branch=p[""branch""], k=p[""k""])
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/wb.py"", line 1068, in run_wishbone
    s=s, k=k, l=k, num_waypoints=num_waypoints, branch=branch)
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/core.py"", line 50, in wishbone
    traj, dist, iter_l, paths_l2l = _trajectory_landmarks( klnn, data, [s], num_waypoints, partial_order, verbose, metric, flock_waypoints, band_sample, branch)
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/core.py"", line 263, in _trajectory_landmarks
    paths_l2l.append( [paths[li] for li in l] )
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/core.py"", line 263, in <listcomp>
    paths_l2l.append( [paths[li] for li in l] )
KeyError: 380"	1	0.001984126984126984	trifurcating_3
Wishbone	Wishbone	"Error running command: 
/bin/bash -c 'cd /scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv;source bin/activate;export MKL_NUM_THREADS=1;export NUMEXPR_NUM_THREADS=1;export OMP_NUM_THREADS=1;python /scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/wrapper.py {tmpfile}'
-- output --
Building lNN graph...
lNN computed in : 0.00 seconds
Determining waypoints if not specified...
Determining shortest path distances and perspectives....
-- error --
Traceback (most recent call last):
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/wrapper.py"", line 18, in <module>
    wb.run_wishbone(start_cell=p[""start_cell_id""], components_list=p[""components_list""], num_waypoints=int(p[""num_waypoints""]), branch=p[""branch""], k=p[""k""])
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/wb.py"", line 1068, in run_wishbone
    s=s, k=k, l=k, num_waypoints=num_waypoints, branch=branch)
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/core.py"", line 50, in wishbone
    traj, dist, iter_l, paths_l2l = _trajectory_landmarks( klnn, data, [s], num_waypoints, partial_order, verbose, metric, flock_waypoints, band_sample, branch)
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/core.py"", line 263, in _trajectory_landmarks
    paths_l2l.append( [paths[li] for li in l] )
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/core.py"", line 263, in <listcomp>
    paths_l2l.append( [paths[li] for li in l] )
KeyError: 381"	1	0.001984126984126984	trifurcating_3
Wishbone	Wishbone	"Error running command: 
/bin/bash -c 'cd /scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv;source bin/activate;export MKL_NUM_THREADS=1;export NUMEXPR_NUM_THREADS=1;export OMP_NUM_THREADS=1;python /scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/wrapper.py {tmpfile}'
-- output --
Building lNN graph...
lNN computed in : 0.00 seconds
Determining waypoints if not specified...
Determining shortest path distances and perspectives....
-- error --
Traceback (most recent call last):
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/wrapper.py"", line 18, in <module>
    wb.run_wishbone(start_cell=p[""start_cell_id""], components_list=p[""components_list""], num_waypoints=int(p[""num_waypoints""]), branch=p[""branch""], k=p[""k""])
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/wb.py"", line 1068, in run_wishbone
    s=s, k=k, l=k, num_waypoints=num_waypoints, branch=branch)
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/core.py"", line 50, in wishbone
    traj, dist, iter_l, paths_l2l = _trajectory_landmarks( klnn, data, [s], num_waypoints, partial_order, verbose, metric, flock_waypoints, band_sample, branch)
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/core.py"", line 263, in _trajectory_landmarks
    paths_l2l.append( [paths[li] for li in l] )
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/core.py"", line 263, in <listcomp>
    paths_l2l.append( [paths[li] for li in l] )
KeyError: 397"	1	0.001984126984126984	trifurcating_3
Wishbone	Wishbone	"Error running command: 
/bin/bash -c 'cd /scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv;source bin/activate;export MKL_NUM_THREADS=1;export NUMEXPR_NUM_THREADS=1;export OMP_NUM_THREADS=1;python /scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/wrapper.py {tmpfile}'
-- output --
Building lNN graph...
lNN computed in : 0.00 seconds
Determining waypoints if not specified...
Determining shortest path distances and perspectives....
-- error --
Traceback (most recent call last):
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/wrapper.py"", line 18, in <module>
    wb.run_wishbone(start_cell=p[""start_cell_id""], components_list=p[""components_list""], num_waypoints=int(p[""num_waypoints""]), branch=p[""branch""], k=p[""k""])
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/wb.py"", line 1068, in run_wishbone
    s=s, k=k, l=k, num_waypoints=num_waypoints, branch=branch)
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/core.py"", line 50, in wishbone
    traj, dist, iter_l, paths_l2l = _trajectory_landmarks( klnn, data, [s], num_waypoints, partial_order, verbose, metric, flock_waypoints, band_sample, branch)
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/core.py"", line 263, in _trajectory_landmarks
    paths_l2l.append( [paths[li] for li in l] )
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/core.py"", line 263, in <listcomp>
    paths_l2l.append( [paths[li] for li in l] )
KeyError: 506"	1	0.001984126984126984	linear_long_2
Wishbone	Wishbone	"Error running command: 
/bin/bash -c 'cd /scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv;source bin/activate;export MKL_NUM_THREADS=1;export NUMEXPR_NUM_THREADS=1;export OMP_NUM_THREADS=1;python /scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/wrapper.py {tmpfile}'
-- output --
Building lNN graph...
lNN computed in : 0.00 seconds
Determining waypoints if not specified...
Determining shortest path distances and perspectives....
-- error --
Traceback (most recent call last):
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/wrapper.py"", line 18, in <module>
    wb.run_wishbone(start_cell=p[""start_cell_id""], components_list=p[""components_list""], num_waypoints=int(p[""num_waypoints""]), branch=p[""branch""], k=p[""k""])
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/wb.py"", line 1068, in run_wishbone
    s=s, k=k, l=k, num_waypoints=num_waypoints, branch=branch)
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/core.py"", line 50, in wishbone
    traj, dist, iter_l, paths_l2l = _trajectory_landmarks( klnn, data, [s], num_waypoints, partial_order, verbose, metric, flock_waypoints, band_sample, branch)
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/core.py"", line 263, in _trajectory_landmarks
    paths_l2l.append( [paths[li] for li in l] )
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/core.py"", line 263, in <listcomp>
    paths_l2l.append( [paths[li] for li in l] )
KeyError: 64"	1	0.001984126984126984	linear_long_4
Wishbone	Wishbone	"Error running command: 
/bin/bash -c 'cd /scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv;source bin/activate;export MKL_NUM_THREADS=1;export NUMEXPR_NUM_THREADS=1;export OMP_NUM_THREADS=1;python /scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/wrapper.py {tmpfile}'
-- output --
Building lNN graph...
lNN computed in : 0.00 seconds
Determining waypoints if not specified...
Determining shortest path distances and perspectives....
-- error --
Traceback (most recent call last):
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/wrapper.py"", line 18, in <module>
    wb.run_wishbone(start_cell=p[""start_cell_id""], components_list=p[""components_list""], num_waypoints=int(p[""num_waypoints""]), branch=p[""branch""], k=p[""k""])
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/wb.py"", line 1068, in run_wishbone
    s=s, k=k, l=k, num_waypoints=num_waypoints, branch=branch)
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/core.py"", line 50, in wishbone
    traj, dist, iter_l, paths_l2l = _trajectory_landmarks( klnn, data, [s], num_waypoints, partial_order, verbose, metric, flock_waypoints, band_sample, branch)
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/core.py"", line 263, in _trajectory_landmarks
    paths_l2l.append( [paths[li] for li in l] )
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/core.py"", line 263, in <listcomp>
    paths_l2l.append( [paths[li] for li in l] )
KeyError: 68"	1	0.001984126984126984	linear_long_4
Wishbone	Wishbone	"Error running command: 
/bin/bash -c 'cd /scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv;source bin/activate;export MKL_NUM_THREADS=1;export NUMEXPR_NUM_THREADS=1;export OMP_NUM_THREADS=1;python /scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/wrapper.py {tmpfile}'
-- output --
Building lNN graph...
lNN computed in : 0.00 seconds
Determining waypoints if not specified...
Determining shortest path distances and perspectives....
-- error --
Traceback (most recent call last):
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/wrapper.py"", line 18, in <module>
    wb.run_wishbone(start_cell=p[""start_cell_id""], components_list=p[""components_list""], num_waypoints=int(p[""num_waypoints""]), branch=p[""branch""], k=p[""k""])
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/wb.py"", line 1068, in run_wishbone
    s=s, k=k, l=k, num_waypoints=num_waypoints, branch=branch)
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/core.py"", line 50, in wishbone
    traj, dist, iter_l, paths_l2l = _trajectory_landmarks( klnn, data, [s], num_waypoints, partial_order, verbose, metric, flock_waypoints, band_sample, branch)
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/core.py"", line 263, in _trajectory_landmarks
    paths_l2l.append( [paths[li] for li in l] )
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/core.py"", line 263, in <listcomp>
    paths_l2l.append( [paths[li] for li in l] )
KeyError: 71"	1	0.001984126984126984	linear_long_2
Wishbone	Wishbone	"Error running command: 
/bin/bash -c 'cd /scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv;source bin/activate;export MKL_NUM_THREADS=1;export NUMEXPR_NUM_THREADS=1;export OMP_NUM_THREADS=1;python /scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/wrapper.py {tmpfile}'
-- output --
Building lNN graph...
lNN computed in : 0.00 seconds
Determining waypoints if not specified...
Determining shortest path distances and perspectives....
-- error --
Traceback (most recent call last):
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/wrapper.py"", line 18, in <module>
    wb.run_wishbone(start_cell=p[""start_cell_id""], components_list=p[""components_list""], num_waypoints=int(p[""num_waypoints""]), branch=p[""branch""], k=p[""k""])
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/wb.py"", line 1068, in run_wishbone
    s=s, k=k, l=k, num_waypoints=num_waypoints, branch=branch)
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/core.py"", line 50, in wishbone
    traj, dist, iter_l, paths_l2l = _trajectory_landmarks( klnn, data, [s], num_waypoints, partial_order, verbose, metric, flock_waypoints, band_sample, branch)
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/core.py"", line 263, in _trajectory_landmarks
    paths_l2l.append( [paths[li] for li in l] )
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/core.py"", line 263, in <listcomp>
    paths_l2l.append( [paths[li] for li in l] )
KeyError: 82"	1	0.001984126984126984	linear_long_4
Wishbone	Wishbone	"Error running command: 
/bin/bash -c 'cd /scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv;source bin/activate;export MKL_NUM_THREADS=1;export NUMEXPR_NUM_THREADS=1;export OMP_NUM_THREADS=1;python /scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/wrapper.py {tmpfile}'
-- output --
Building lNN graph...
lNN computed in : 0.00 seconds
Determining waypoints if not specified...
Determining shortest path distances and perspectives....
-- error --
Traceback (most recent call last):
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/wrapper.py"", line 18, in <module>
    wb.run_wishbone(start_cell=p[""start_cell_id""], components_list=p[""components_list""], num_waypoints=int(p[""num_waypoints""]), branch=p[""branch""], k=p[""k""])
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/wb.py"", line 1068, in run_wishbone
    s=s, k=k, l=k, num_waypoints=num_waypoints, branch=branch)
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/core.py"", line 50, in wishbone
    traj, dist, iter_l, paths_l2l = _trajectory_landmarks( klnn, data, [s], num_waypoints, partial_order, verbose, metric, flock_waypoints, band_sample, branch)
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/core.py"", line 263, in _trajectory_landmarks
    paths_l2l.append( [paths[li] for li in l] )
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/core.py"", line 263, in <listcomp>
    paths_l2l.append( [paths[li] for li in l] )
KeyError: 9"	6	0.011904761904761904	real/germline-human-male_li
Wishbone	Wishbone	"Error running command: 
/bin/bash -c 'cd /scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv;source bin/activate;export MKL_NUM_THREADS=1;export NUMEXPR_NUM_THREADS=1;export OMP_NUM_THREADS=1;python /scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/wrapper.py {tmpfile}'
-- output --
Building lNN graph...
lNN computed in : 0.00 seconds
Determining waypoints if not specified...
Determining shortest path distances and perspectives....
-- error --
Traceback (most recent call last):
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/wrapper.py"", line 18, in <module>
    wb.run_wishbone(start_cell=p[""start_cell_id""], components_list=p[""components_list""], num_waypoints=int(p[""num_waypoints""]), branch=p[""branch""], k=p[""k""])
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/wb.py"", line 1068, in run_wishbone
    s=s, k=k, l=k, num_waypoints=num_waypoints, branch=branch)
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/core.py"", line 50, in wishbone
    traj, dist, iter_l, paths_l2l = _trajectory_landmarks( klnn, data, [s], num_waypoints, partial_order, verbose, metric, flock_waypoints, band_sample, branch)
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/core.py"", line 263, in _trajectory_landmarks
    paths_l2l.append( [paths[li] for li in l] )
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/core.py"", line 263, in <listcomp>
    paths_l2l.append( [paths[li] for li in l] )
KeyError: 97"	1	0.001984126984126984	converging_7
Wishbone	Wishbone	"Error running command: 
/bin/bash -c 'cd /scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv;source bin/activate;export MKL_NUM_THREADS=1;export NUMEXPR_NUM_THREADS=1;export OMP_NUM_THREADS=1;python /scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/wrapper.py {tmpfile}'
-- output --
Building lNN graph...
lNN computed in : 0.00 seconds
Determining waypoints if not specified...
Determining shortest path distances and perspectives....
...........................................................................................................
Time for determining distances and perspectives: 1.88 seconds
Determining branch point and branch associations...
Branch not found

-- error --
Traceback (most recent call last):
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/wrapper.py"", line 18, in <module>
    wb.run_wishbone(start_cell=p[""start_cell_id""], components_list=p[""components_list""], num_waypoints=int(p[""num_waypoints""]), branch=p[""branch""], k=p[""k""])
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/wb.py"", line 1068, in run_wishbone
    s=s, k=k, l=k, num_waypoints=num_waypoints, branch=branch)
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/core.py"", line 54, in wishbone
    RNK, bp, diffdists, Y = _splittobranches(traj, traj[0], data, iter_l, dist, paths_l2l)
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/core.py"", line 346, in _splittobranches
    Y = np.zeros((len(RNK)))
TypeError: object of type 'numpy.float64' has no len()"	1	0.001984126984126984	consecutive_bifurcating_6
Wishbone	Wishbone	"Error running command: 
/bin/bash -c 'cd /scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv;source bin/activate;export MKL_NUM_THREADS=1;export NUMEXPR_NUM_THREADS=1;export OMP_NUM_THREADS=1;python /scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/wrapper.py {tmpfile}'
-- output --
Target dimensionality reduced to 18.
Building lNN graph...
lNN computed in : 0.00 seconds
Determining waypoints if not specified...
Determining shortest path distances and perspectives....
...................
Time for determining distances and perspectives: 0.08 seconds
Determining branch point and branch associations...
Branch not found

-- error --
Traceback (most recent call last):
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/wrapper.py"", line 18, in <module>
    wb.run_wishbone(start_cell=p[""start_cell_id""], components_list=p[""components_list""], num_waypoints=int(p[""num_waypoints""]), branch=p[""branch""], k=p[""k""])
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/wb.py"", line 1068, in run_wishbone
    s=s, k=k, l=k, num_waypoints=num_waypoints, branch=branch)
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/core.py"", line 54, in wishbone
    RNK, bp, diffdists, Y = _splittobranches(traj, traj[0], data, iter_l, dist, paths_l2l)
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/core.py"", line 346, in _splittobranches
    Y = np.zeros((len(RNK)))
TypeError: object of type 'numpy.float64' has no len()"	3	0.005952380952380952	trifurcating_8
